FECHA_CORTE,UUID,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SEXO,FECHA_NACIMIENTO,EDAD,FACULTAD,ESCUELA_ACADEMICA,NIVEL_ACAD,ANIO_MAT1,SEM_MATRICULA1,N_RAC_DESAYUNO,N_RAC_ALMUERZO,N_RAC_CENA
20230620,95FFD45DCE7B4231BFDFBABC562F836E,101005,HUANUCO,LAURICOCHA,RONDOS,FEMENINO,20000304,23,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2021,1,29,37,29
20230620,49D70C6771B94CE3BB65DE423DD59708,101003,HUANUCO,LAURICOCHA,JIVIA,MASCULINO,20000616,23,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,1,38,37,31
20230620,5FD4209A9B2A479AAF5F71AC90F2F529,101003,HUANUCO,LAURICOCHA,JIVIA,MASCULINO,20010730,21,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2020,1,35,37,30
20230620,0B2E06A4EEF24DB298455E106E084A8F,101003,HUANUCO,LAURICOCHA,JIVIA,MASCULINO,20040801,18,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2021,1,32,37,30
20230620,8C1A51DB706742F087E7EEC5AF708ECE,101003,HUANUCO,LAURICOCHA,JIVIA,MASCULINO,20051001,17,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2023,1,37,37,31
20230620,B3EA5B58C8314B709C0783E69290836F,101003,HUANUCO,LAURICOCHA,JIVIA,MASCULINO,20050624,17,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2023,1,37,37,30
20230620,CFFAAD352E374A4CA755F1EF084AFD68,101003,HUANUCO,LAURICOCHA,JIVIA,MASCULINO,20030624,19,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2021,1,21,30,29
20230620,B3C00CE199E74C37A1C1ADE532277A1F,101101,HUANUCO,YAROWILCA,CHAVINILLO,MASCULINO,20020306,21,ENFERMERÍA,ENFERMERÍA,PREGRADO,2020,1,33,37,28
20230620,DFDBFF1ED8C64EFDB34F619852805900,101101,HUANUCO,YAROWILCA,CHAVINILLO,FEMENINO,20030118,20,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,35,36,31
20230620,0B7FF413655C4AF8860ED18FA15F24C9,101101,HUANUCO,YAROWILCA,CHAVINILLO,FEMENINO,20030520,20,CIENCIAS ADMINISTRATIVAS Y TURISMO,TURISMO Y HOTELERÍA,PREGRADO,2020,1,29,31,31
20230620,F5C9DDA4F43247A8AB47CA009513BD94,101101,HUANUCO,YAROWILCA,CHAVINILLO,FEMENINO,20030502,20,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2021,1,20,36,30
20230620,DFEA70C5385B4A82A9205EAD0129E31D,101101,HUANUCO,YAROWILCA,CHAVINILLO,FEMENINO,20021001,20,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2021,1,33,37,30
20230620,CFB1F2EB9FF7400EB2091C5F760357D1,101101,HUANUCO,YAROWILCA,CHAVINILLO,FEMENINO,20040415,19,CIENCIAS DE LA EDUCACIÓN,CIENCIAS HISTÓRICO SOCIALES Y GEOGRÁFICAS,PREGRADO,2023,1,37,37,30
20230620,8F7BC13CEA37434C9693D2D31403824C,101101,HUANUCO,YAROWILCA,CHAVINILLO,FEMENINO,20040607,19,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2023,1,35,37,30
20230620,D7072C129FEE4DE1ABBBB816D2184D21,101101,HUANUCO,YAROWILCA,CHAVINILLO,MASCULINO,20050623,17,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2023,1,35,36,29
20230620,03850A57C1DD40AAA51CA75F1E4A6E41,101101,HUANUCO,YAROWILCA,CHAVINILLO,MASCULINO,20031214,19,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2023,1,38,36,29
20230620,F1C1ED4BFEC548209A59817BFF0D5453,101101,HUANUCO,YAROWILCA,CHAVINILLO,FEMENINO,20050613,18,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2023,1,36,37,30
20230620,1048D4D8C9624E81BDCA11D287043A3B,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20050731,17,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2023,1,37,37,30
20230620,AE8CBD428E3547C692AA8CAEC7612E32,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20041201,18,MEDICINA,ODONTOLOGÍA,PREGRADO,2023,1,36,37,31
20230620,34EB93457A0B4BD1AF2D5A820C0614BC,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20010101,22,MEDICINA,ODONTOLOGÍA,PREGRADO,2021,1,30,35,31
20230620,A71A286DE5F3462FBFBAE6F4F5283193,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20030610,20,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2022,1,34,36,30
20230620,B3A8805D185B4DC4B9DFCB9F3D94E45B,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20020101,21,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2021,1,34,36,29
20230620,954B44AD769F4926927D986B05867F76,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,19990903,23,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2021,1,34,36,30
20230620,12D8CF3244774DD18E5FDC40CD7F6A7E,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20020910,20,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2023,1,34,37,31
20230620,7B832714612B4430BBD5DDA44F7A80E7,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,19980726,24,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2020,1,28,37,30
20230620,CE8CADC6EF8C449FBD50055287EE0798,101104,HUANUCO,YAROWILCA,APARICIO POMARES,FEMENINO,20040304,19,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2022,1,34,37,31
20230620,B848FDDA990141A39DADD9BC4582BD2C,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20040322,19,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2023,1,32,36,26
20230620,DE66E2AF62874845B2FE52877F3C956B,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20001228,22,CIENCIAS DE LA EDUCACIÓN,CIENCIAS HISTÓRICO SOCIALES Y GEOGRÁFICAS,PREGRADO,2020,1,32,37,30
20230620,9D1D8EEE710E47DC86182EACA9D00C30,101104,HUANUCO,YAROWILCA,APARICIO POMARES,FEMENINO,19990522,24,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2019,1,27,37,29
20230620,F0EAC29C588E4E1B8D8EA0D1B64148E5,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20021018,20,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2021,1,30,37,30
20230620,841B1DF684B14401BBA6696C41577A65,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20000403,23,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2020,1,13,35,26
20230620,08B6391E84724404BC96995D23003A2F,101104,HUANUCO,YAROWILCA,APARICIO POMARES,FEMENINO,19991127,23,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2021,1,33,37,30
20230620,74A892946EEC42BCBC881BE7B7D22E55,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20010926,21,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2022,1,31,37,29
20230620,B471AA403B594C66B102F93604214E18,101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,20030906,19,CIENCIAS DE LA EDUCACIÓN,CIENCIAS HISTÓRICO SOCIALES Y GEOGRÁFICAS,PREGRADO,2022,1,10,17,15
20230620,4BE2ACC98CBC43D8954D9DCB44D0C1A4,101104,HUANUCO,YAROWILCA,APARICIO POMARES,FEMENINO,20021109,20,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2023,1,34,36,31
20230620,B26675D6E3AE4F7094B066BEA0E68B1B,101104,HUANUCO,YAROWILCA,APARICIO POMARES,FEMENINO,20011212,21,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2022,1,26,37,30
20230620,D1E496A0C87740E99ECB32DE1C342121,101104,HUANUCO,YAROWILCA,APARICIO POMARES,FEMENINO,20001222,22,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2022,1,22,35,20
20230620,2D5D1E3476594E2B872B4F3717A48510,101104,HUANUCO,YAROWILCA,APARICIO POMARES,FEMENINO,20011118,21,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2020,1,27,35,27
20230620,C26389B58D0240B88708E5AED721567C,101102,HUANUCO,YAROWILCA,CAHUAC,MASCULINO,20040319,19,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2023,1,32,35,29
20230620,3DACDD5E9D214BADAAB0382D7F598615,101102,HUANUCO,YAROWILCA,CAHUAC,FEMENINO,20040103,19,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2022,1,35,37,31
20230620,0E946E30231848D4AA695EC2F7B47A0A,101102,HUANUCO,YAROWILCA,CAHUAC,MASCULINO,20030227,20,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2022,1,28,36,28
20230620,E73CE3C6FB8645B98B5C61D3F0C037FF,101103,HUANUCO,YAROWILCA,CHACABAMBA,MASCULINO,20020814,20,ENFERMERÍA,ENFERMERÍA,PREGRADO,2022,1,38,36,31
20230620,19ED4B1A23C74986BA1D0BD43ADD1327,101103,HUANUCO,YAROWILCA,CHACABAMBA,FEMENINO,20001011,22,ENFERMERÍA,ENFERMERÍA,PREGRADO,2019,1,30,36,29
20230620,EF91BBA2672948C89A34278E70E453EF,101103,HUANUCO,YAROWILCA,CHACABAMBA,MASCULINO,19971017,25,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2021,1,33,37,30
20230620,41BD960493AD4B048B6DC4F86EF57648,101103,HUANUCO,YAROWILCA,CHACABAMBA,FEMENINO,20010920,21,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2022,1,32,35,28
20230620,07CE63635E2E4DC08E58CD6120BC10AE,101105,HUANUCO,YAROWILCA,JACAS CHICO,MASCULINO,19970212,26,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2020,1,15,24,16
20230620,9765ABDB870B417BBC5F21D44FA16801,101105,HUANUCO,YAROWILCA,JACAS CHICO,MASCULINO,20030402,20,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2021,1,7,26,20
20230620,6B33F04FC88749DBA521F8C4E4916776,101105,HUANUCO,YAROWILCA,JACAS CHICO,FEMENINO,20020808,20,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2021,1,23,37,30
20230620,53D2C606BAC84A2FA10D75B6ADCB3287,101105,HUANUCO,YAROWILCA,JACAS CHICO,FEMENINO,19980816,24,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,1,19,36,28
20230620,3C175A331F1B43E58005D9E54E29409E,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,19960410,27,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2021,1,37,37,31
20230620,4840CB4267044B669B213459190D0566,101106,HUANUCO,YAROWILCA,OBAS,MASCULINO,20050202,18,CIENCIAS AGRARIAS,INGENIERÍA AGROINDUSTRIAL,PREGRADO,2023,1,33,36,31
20230620,02231BED4F6E4A669735CF5F9A35BF88,101106,HUANUCO,YAROWILCA,OBAS,MASCULINO,20040628,18,CIENCIAS AGRARIAS,INGENIERÍA AGROINDUSTRIAL,PREGRADO,2023,1,34,37,31
20230620,643A49232167430D94344C843DB38D06,101106,HUANUCO,YAROWILCA,OBAS,MASCULINO,20050217,18,MEDICINA,MEDICINA HUMANA,PREGRADO,2023,1,31,34,28
20230620,D3C89733767A48888553FE2D6E876F77,101106,HUANUCO,YAROWILCA,OBAS,MASCULINO,20030531,20,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,32,35,30
20230620,14A6307C8F2E4543AD0C8C0868545FD5,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,20040427,19,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2021,1,33,37,29
20230620,9F3AC9424744473BAB605FBF296664A7,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,20041205,18,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2023,1,37,37,31
20230620,ADF22A35B3514AB1ABCD78979ED9F615,101106,HUANUCO,YAROWILCA,OBAS,MASCULINO,20030513,20,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2022,1,30,37,30
20230620,1F4FE389776F4879B9C590E176FE7391,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,20010113,22,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2021,1,21,36,28
20230620,451048A825E64029BB36CB39A9401B38,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,20040809,18,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2022,1,27,33,28
20230620,11512EE383234BC48EDF790B22BDB2F9,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,20030104,20,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2022,1,38,37,30
20230620,EAF9F23B8BA34B4AB01F042B8BB352AD,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,20030203,20,OBSTETRICIA,OBSTETRICIA,PREGRADO,2020,1,29,35,28
20230620,895A716345E1409A93075BC4BF3B2B9A,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,20020320,21,CIENCIAS ADMINISTRATIVAS Y TURISMO,TURISMO Y HOTELERÍA,PREGRADO,2020,1,18,36,26
20230620,F2C8693AE6A443B6A52FD03F787FA5A7,101106,HUANUCO,YAROWILCA,OBAS,MASCULINO,20050524,18,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2023,1,37,36,29
20230620,E7D2BB3F7AB1422DB068D1EAB6A390B4,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,20040408,19,CIENCIAS SOCIALES,CIENCIAS DE LA COMUNICACIÓN SOCIAL,PREGRADO,2023,1,33,37,31
20230620,6980AA0C3BDC453CA042405840A3D0D5,101106,HUANUCO,YAROWILCA,OBAS,FEMENINO,20011204,21,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2020,1,28,37,31
20230620,B080FB907AF445678A3B560B1722AB97,101106,HUANUCO,YAROWILCA,OBAS,MASCULINO,19980330,25,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2023,1,27,36,27
20230620,6DFA85E549F846E0B881338BCC942DF6,101107,HUANUCO,YAROWILCA,PAMPAMARCA,MASCULINO,20000327,23,CIENCIAS AGRARIAS,INGENIERÍA AGROINDUSTRIAL,PREGRADO,2023,1,4,4,4
20230620,2D55D56BC80F4918A5303872D2DC8029,101107,HUANUCO,YAROWILCA,PAMPAMARCA,FEMENINO,20030922,19,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2023,1,32,37,31
20230620,3EEAD647AC5747C3A84E605C5E2EAAD5,101107,HUANUCO,YAROWILCA,PAMPAMARCA,MASCULINO,19961002,26,ECONOMÍA,ECONOMÍA,PREGRADO,2023,1,29,37,25
20230620,41DA4CB6D333468A98D9EA71A6EE489E,101107,HUANUCO,YAROWILCA,PAMPAMARCA,MASCULINO,20040815,18,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2023,1,37,37,30
20230620,7F7CBDCDF21D47DBA35CEAAE1CBB9CBE,101107,HUANUCO,YAROWILCA,PAMPAMARCA,MASCULINO,20040503,19,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2023,1,27,37,31
20230620,4F94D0A7AB8547B58E020046C787AF32,101108,HUANUCO,YAROWILCA,CHORAS,MASCULINO,19961023,26,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,36,36,31
20230620,F9BA101E45444A5998B39B759548F7B6,101108,HUANUCO,YAROWILCA,CHORAS,FEMENINO,19920226,31,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2019,1,34,37,31
20230620,AD92B93135DD4F99A72356F2941B1A4C,101108,HUANUCO,YAROWILCA,CHORAS,MASCULINO,20021105,20,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2022,1,34,37,30
20230620,CC53FA9AFB9644DDA08A6BEE417F25A2,101108,HUANUCO,YAROWILCA,CHORAS,MASCULINO,20031119,19,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2022,1,36,36,29
20230620,012C613B3DB34BDD8E2472261BC0EAD8,101108,HUANUCO,YAROWILCA,CHORAS,MASCULINO,20020630,20,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2021,1,33,37,30
20230620,39335A9DD9B14B6CB78529B71EBF8818,101108,HUANUCO,YAROWILCA,CHORAS,MASCULINO,20010905,21,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2023,1,28,34,28
20230620,E26CA61998754B169231EDEFD768F726,101108,HUANUCO,YAROWILCA,CHORAS,MASCULINO,20020713,20,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2020,1,38,36,31
20230620,0234BAB6D9FF43339B7C0191C8223BBD,110101,ICA,ICA,ICA,FEMENINO,20030218,20,OBSTETRICIA,OBSTETRICIA,PREGRADO,2021,1,5,36,22
20230620,BDEE319950AE4634BAC6707AFB98E2C4,120101,JUNIN,HUANCAYO,HUANCAYO,FEMENINO,19910623,31,MEDICINA,MEDICINA HUMANA,PREGRADO,2013,1,35,36,30
20230620,33DD7F43CF6C4537BA1C28E1F0DDEBC0,120101,JUNIN,HUANCAYO,HUANCAYO,MASCULINO,20000315,23,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2022,1,36,37,29
20230620,D5F30C9EBA8044C8B9208015E1C1A12E,120114,JUNIN,HUANCAYO,EL TAMBO,FEMENINO,20020125,21,MEDICINA,MEDICINA HUMANA,PREGRADO,2022,1,13,16,13
20230620,531DDC7332BD4DA68788DAC9338E8F40,120114,JUNIN,HUANCAYO,EL TAMBO,MASCULINO,20030909,19,OBSTETRICIA,OBSTETRICIA,PREGRADO,2020,1,34,37,30
20230620,B35B4D132559470AA1E67F9CF000A195,120401,JUNIN,JAUJA,JAUJA,FEMENINO,20010812,22,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2022,1,38,37,31
20230620,D73D1E40563248F2B01435716BBE70F9,120415,JUNIN,JAUJA,MARCO,MASCULINO,19991120,23,ENFERMERÍA,ENFERMERÍA,PREGRADO,2020,1,36,36,30
20230620,C89E1C6478DC4A8380D401DFACF8C947,120501,JUNIN,JUNIN,JUNIN,MASCULINO,20030218,20,MEDICINA,MEDICINA HUMANA,PREGRADO,2019,1,34,37,28
20230620,777F8178393E4E47912AB0F551BBFAE6,120701,JUNIN,TARMA,TARMA,FEMENINO,20040207,19,CIENCIAS AGRARIAS,INGENIERÍA AGROINDUSTRIAL,PREGRADO,2023,1,34,37,31
20230620,C88EB13AAAB648588B92C973260ACB5E,120701,JUNIN,TARMA,TARMA,FEMENINO,20010304,22,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2022,1,38,36,31
20230620,9A0A89A6C7C446F5B0E0A270EE89C8B0,120801,JUNIN,YAULI,LA OROYA,FEMENINO,20060516,17,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2023,1,34,37,31
20230620,2B844F1CA3C3420DA41327B96F4E021A,120801,JUNIN,YAULI,LA OROYA,FEMENINO,19980422,25,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2018,1,38,37,29
20230620,EFBCE89BB3E1459B919538AB3878F648,120601,JUNIN,SATIPO,SATIPO,MASCULINO,19991109,23,CIENCIAS DE LA EDUCACIÓN,CIENCIAS HISTÓRICO SOCIALES Y GEOGRÁFICAS,PREGRADO,2023,1,28,27,23
20230620,B8BB8D70AFAA4AFBA6B8C73F14E31581,120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,MASCULINO,20030715,19,CIENCIAS SOCIALES,CIENCIAS DE LA COMUNICACIÓN SOCIAL,PREGRADO,2023,1,35,37,31
20230620,C4BA21017C2B414DBEA3A56BCEE3C9F1,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,MASCULINO,20001222,22,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2020,1,34,37,31
20230620,538E9B89090B44F3A2CD9184A60DB4AB,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,MASCULINO,19990428,24,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2019,1,25,35,30
20230620,D0096A2E945F49C2B934641E80BA8B88,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,FEMENINO,20030217,20,CIENCIAS ADMINISTRATIVAS Y TURISMO,TURISMO Y HOTELERÍA,PREGRADO,2023,1,34,37,28
20230620,C79AD7DA197848729D599918E5B37208,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,FEMENINO,20021210,20,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,37,37,30
20230620,15166474051F4CF38A4DE52A61C9726D,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,MASCULINO,20030129,20,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2023,1,38,37,29
20230620,87A1EE1D01C9481A8E77E24F982B866F,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,FEMENINO,20020727,20,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2021,1,33,36,28
20230620,72106D11904B45EFB65F6EB2649BBE28,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,MASCULINO,19970125,26,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2018,1,30,35,31
20230620,59D7F3D1152D4997B7DFD30BFACA476B,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,FEMENINO,20040312,19,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2022,1,33,37,31
20230620,5C7E01171596458CB7FF0FAC32FE0B42,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,FEMENINO,20000411,23,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2020,1,31,37,30
20230620,CD88B35E79BD4F00BDCB4DCF595E376B,120901,JUNIN,CHUPACA,CHUPACA,MASCULINO,19930119,30,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2022,1,31,36,27
20230620,DF399FC74F82448FBB7B8F24D2876263,120901,JUNIN,CHUPACA,CHUPACA,FEMENINO,19970612,26,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2022,1,35,37,31
20230620,8661D1A86A2B478F917B898A2B3AD387,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,MASCULINO,20060204,17,CIENCIAS AGRARIAS,INGENIERÍA AGROINDUSTRIAL,PREGRADO,2023,1,38,37,31
20230620,6EB947DD91BF4295A2721394D5A9B8AC,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,FEMENINO,20030330,20,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2021,1,3,36,30
20230620,2D8FCE86125541D59F3043AB4C53489A,150101,LIMA,LIMA,LIMA,MASCULINO,20010910,21,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2020,1,36,37,30
20230620,8AFDC7FAFDC147889B9E7A9B1D492A3C,150101,LIMA,LIMA,LIMA,FEMENINO,19950423,28,MEDICINA,MEDICINA HUMANA,PREGRADO,2015,1,13,15,13
20230620,00E9CF80DF724D92B5199EF87B72777B,150101,LIMA,LIMA,LIMA,FEMENINO,20040517,19,CIENCIAS ADMINISTRATIVAS Y TURISMO,TURISMO Y HOTELERÍA,PREGRADO,2023,1,36,37,30
20230620,CF0B6AB4F83744B79A2F399595AD04FC,150101,LIMA,LIMA,LIMA,MASCULINO,19960413,27,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,19,31,30
20230620,F950D455B3CA42DD85621A4A8F80845B,150101,LIMA,LIMA,LIMA,FEMENINO,19981010,24,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,1,29,37,29
20230620,C3BD7F805DCA4D808E17C1FACF9ED839,150101,LIMA,LIMA,LIMA,MASCULINO,19990227,24,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,13,27,15
20230620,9AAC864B84C14A199BDFDB977EB8B6BE,150101,LIMA,LIMA,LIMA,FEMENINO,20000413,23,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2020,1,22,37,28
20230620,1FD23F6D236C4877B2A2AC4A09324DB3,150101,LIMA,LIMA,LIMA,MASCULINO,19961023,26,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2016,1,31,37,31
20230620,AB3621F3112F4786AE9BC4FE0AE8EA4F,150101,LIMA,LIMA,LIMA,FEMENINO,19971105,25,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2018,1,3,19,18
